variant_id,quarter,year,orderquantity,unitprice,sales,view,add_to_cart,orderquantity_next_quarter,view_next_quarter,add_to_cart_next_quarter,best_seller_of_quarter,best_seller_next_quarter,add_to_cart_rate,cart_to_order_rate,conversion_rate,aov,order_growth,view_growth,add_to_cart_growth,aov_lag_1,add_to_cart_lag_1,orderquantity_lag_1,orderquantity_lag_2,orderquantity_lag_3,view_lag_1,order_3q_avg,order_6q_avg,view_3q_avg,add_to_cart_3q_avg
65,4,2011,11,1649749.9999999998,617.219,2336,63,20.0,0.0,0.0,0,0.0,0.02696917808219178,0.1746031746031746,0.004708904109589041,56.11081818181819,1.8181818181818181,0.0,0.0,60.85180357142857,87.0,28.0,10.0,12.0,3426.0,16.333333333333332,,2359.3333333333335,60.333333333333336
66,3,2010,23,3149750.0,2610.894,7425,84,4.0,0.0,0.0,0,0.0,0.011313131313131313,0.27380952380952384,0.003097643097643098,113.5171304347826,0.17391304347826086,0.0,0.0,,,,,,,,,,
66,4,2010,4,3149750.0,430.848,1668,19,38.0,0.0,0.0,0,0.0,0.011390887290167866,0.21052631578947367,0.002398081534772182,107.712,9.5,0.0,0.0,113.5171304347826,84.0,23.0,,,7425.0,,,,
67,1,2009,19,1649749.9999999998,1063.35,5206,58,24.0,0.0,0.0,0,0.0,0.01114099116404149,0.3275862068965517,0.0036496350364963502,55.965789473684204,1.263157894736842,0.0,0.0,,,,,,,,,,
67,2,2009,24,1649749.9999999998,1388.628,9345,158,50.0,0.0,0.0,0,0.0,0.016907437132156235,0.1518987341772152,0.002568218298555377,57.8595,2.0833333333333335,0.0,0.0,55.965789473684204,58.0,19.0,,,5206.0,,,,
67,3,2009,50,1649749.9999999998,2860.93,9938,145,15.0,0.0,0.0,0,0.0,0.014590460857315355,0.3448275862068966,0.00503119339907426,57.218599999999995,0.3,0.0,0.0,57.8595,158.0,24.0,19.0,,9345.0,31.0,,8163.0,120.33333333333333
67,1,2010,15,1649749.9999999998,803.267,4446,79,7.0,0.0,0.0,0,0.0,0.017768780926675665,0.189873417721519,0.0033738191632928477,53.55113333333334,0.4666666666666667,0.0,0.0,57.218599999999995,145.0,50.0,24.0,19.0,9938.0,29.666666666666668,,7909.666666666667,127.33333333333333
67,3,2010,7,1649749.9999999998,373.2775,887,22,29.0,0.0,0.0,0,0.0,0.02480270574971815,0.3181818181818182,0.007891770011273957,53.325357142857136,4.142857142857143,0.0,0.0,53.55113333333334,79.0,15.0,50.0,24.0,4446.0,24.0,,5090.333333333333,82.0
67,1,2011,29,1649749.9999999998,1499.5275,9349,131,15.0,0.0,0.0,0,0.0,0.01401219381752059,0.22137404580152673,0.0031019360359396727,51.70784482758621,0.5172413793103449,0.0,0.0,53.325357142857136,22.0,7.0,15.0,50.0,887.0,17.0,24.0,4894.0,77.33333333333333
67,2,2011,15,1649749.9999999998,896.1805,3761,72,10.0,0.0,0.0,0,0.0,0.019143844722148366,0.20833333333333334,0.003988300983780909,59.74536666666667,0.6666666666666666,0.0,0.0,51.70784482758621,131.0,29.0,7.0,15.0,9349.0,17.0,23.333333333333332,4665.666666666667,75.0
67,3,2011,10,1649749.9999999998,525.674,2335,43,48.0,0.0,0.0,0,0.0,0.01841541755888651,0.23255813953488372,0.004282655246252677,52.5674,4.8,0.0,0.0,59.74536666666667,72.0,15.0,29.0,7.0,3761.0,18.0,21.0,5148.333333333333,82.0
67,2,2012,48,1649749.9999999998,2750.7105,19091,204,69.0,0.0,0.0,0,0.0,0.01068566340160285,0.23529411764705882,0.0025142737415536115,57.30646875,1.4375,0.0,0.0,52.5674,43.0,10.0,15.0,29.0,2335.0,24.333333333333332,20.666666666666668,8395.666666666666,106.33333333333333
68,1,2009,25,2899750.0,2570.944,13748,91,13.0,0.0,0.0,0,0.0,0.006619144602851324,0.27472527472527475,0.0018184463194646494,102.83776,0.52,0.0,0.0,,,,,,,,,,
68,2,2009,13,2899750.0,1289.127,7142,78,72.0,0.0,0.0,0,0.0,0.010921310557266872,0.16666666666666666,0.0018202184262111453,99.16361538461538,5.538461538461538,0.0,0.0,102.83776,91.0,25.0,,,13748.0,,,,
68,3,2009,72,2899750.0,7427.878000000001,17729,233,12.0,0.0,0.0,0,0.0,0.0131423092108974,0.3090128755364807,0.004061142760448982,103.16497222222223,0.16666666666666666,0.0,0.0,99.16361538461538,78.0,13.0,25.0,,7142.0,36.666666666666664,,12873.0,134.0
68,2,2010,12,2899750.0,1098.149,2039,55,83.0,0.0,0.0,0,0.0,0.026974006866110838,0.21818181818181817,0.005885237861696911,91.51241666666665,6.916666666666667,0.0,0.0,103.16497222222223,233.0,72.0,13.0,25.0,17729.0,32.333333333333336,,8970.0,122.0
68,3,2010,83,2899750.0,7817.6795,23473,307,24.0,0.0,0.0,0,0.0,0.013078856558599241,0.2703583061889251,0.0035359775060708047,94.18890963855422,0.2891566265060241,0.0,0.0,91.51241666666665,55.0,12.0,72.0,13.0,2039.0,55.666666666666664,,14413.666666666666,198.33333333333334
68,4,2010,24,2899750.0,2332.5955,5405,108,39.0,0.0,0.0,0,0.0,0.01998149861239593,0.2222222222222222,0.004440333024976873,97.19147916666667,1.625,0.0,0.0,94.18890963855422,307.0,83.0,12.0,72.0,23473.0,39.666666666666664,38.166666666666664,10305.666666666666,156.66666666666666
69,1,2009,17,344750.0,240.87,2573,49,2.0,0.0,0.0,0,0.0,0.019043917605907502,0.3469387755102041,0.006607073455110766,14.168823529411766,0.11764705882352941,0.0,0.0,,,,,,,,,,
69,3,2009,2,344750.0,34.88,431,8,49.0,0.0,0.0,0,0.0,0.018561484918793503,0.25,0.004640371229698376,17.44,24.5,0.0,0.0,14.168823529411766,49.0,17.0,,,2573.0,,,,
69,2,2010,49,344750.0,675.71,9486,270,7.0,0.0,0.0,0,0.0,0.028462998102466792,0.1814814814814815,0.00516550706304027,13.790000000000001,0.14285714285714285,0.0,0.0,17.44,8.0,2.0,17.0,,431.0,22.666666666666668,,4163.333333333333,109.0
69,3,2010,7,344750.0,98.55,779,21,50.0,0.0,0.0,0,0.0,0.026957637997432605,0.3333333333333333,0.008985879332477536,14.078571428571427,7.142857142857143,0.0,0.0,13.790000000000001,270.0,49.0,2.0,17.0,9486.0,19.333333333333332,,3565.3333333333335,99.66666666666667
69,4,2010,50,344750.0,690.97,12752,168,39.0,0.0,0.0,0,0.0,0.013174404015056462,0.2976190476190476,0.0039209535759096616,13.8194,0.78,0.0,0.0,14.078571428571427,21.0,7.0,49.0,2.0,779.0,35.333333333333336,,7672.333333333333,153.0
70,3,2009,8,4899750.0,1313.811,1064,26,39.0,0.0,0.0,0,0.0,0.02443609022556391,0.3076923076923077,0.007518796992481203,164.226375,4.875,0.0,0.0,,,,,,,,,,
70,2,2011,39,4899750.0,6030.58,4846,119,16.0,0.0,0.0,0,0.0,0.024556335121749897,0.3277310924369748,0.008047874535699545,154.6302564102564,0.41025641025641024,0.0,0.0,164.226375,26.0,8.0,,,1064.0,,,,
71,1,2009,3,103250.0,17.52,782,20,45.0,0.0,0.0,0,0.0,0.02557544757033248,0.15,0.0038363171355498722,5.84,15.0,0.0,0.0,,,,,,,,,,
71,3,2009,45,103250.0,177.88,20449,166,51.0,0.0,0.0,0,0.0,0.008117756369504622,0.2710843373493976,0.002200596606191012,3.952888888888889,1.1333333333333333,0.0,0.0,5.84,20.0,3.0,,,782.0,,,,
72,2,2009,25,103250.0,113.75,6081,73,21.0,0.0,0.0,0,0.0,0.012004604505837856,0.3424657534246575,0.0041111659266568,4.55,0.84,0.0,0.0,,,,,,,,,,
72,2,2010,21,103250.0,91.15,3848,107,44.0,0.0,0.0,0,0.0,0.027806652806652808,0.19626168224299065,0.005457380457380458,4.340476190476191,2.0952380952380953,0.0,0.0,4.55,73.0,25.0,,,6081.0,,,,
72,1,2011,44,103250.0,181.61,4772,130,23.0,0.0,0.0,0,0.0,0.027242246437552388,0.3384615384615385,0.009220452640402346,4.1275,0.5227272727272727,0.0,0.0,4.340476190476191,107.0,21.0,25.0,,3848.0,30.0,,4900.333333333333,103.33333333333333
72,2,2012,23,103250.0,107.93,7969,91,54.0,0.0,0.0,0,0.0,0.011419249592169658,0.25274725274725274,0.002886183962856067,4.692608695652174,2.347826086956522,0.0,0.0,4.1275,130.0,44.0,21.0,25.0,4772.0,29.333333333333332,,5529.666666666667,109.33333333333333
75,1,2009,6,2499750.0,608.93,919,19,23.0,0.0,0.0,0,0.0,0.020674646354733407,0.3157894736842105,0.006528835690968444,101.48833333333333,3.8333333333333335,0.0,0.0,,,,,,,,,,
75,2,2009,23,2499750.0,2287.1,13558,136,7.0,0.0,0.0,0,0.0,0.010030978020356985,0.16911764705882354,0.001696415400501549,99.4391304347826,0.30434782608695654,0.0,0.0,101.48833333333333,19.0,6.0,,,919.0,,,,
75,4,2009,7,2499750.0,754.92,5098,46,3.0,0.0,0.0,0,0.0,0.009023146331894862,0.15217391304347827,0.0013730874852883484,107.84571428571428,0.42857142857142855,0.0,0.0,99.4391304347826,136.0,23.0,6.0,,13558.0,12.0,,6525.0,67.0
75,1,2010,3,2499750.0,315.28,397,10,50.0,0.0,0.0,0,0.0,0.02518891687657431,0.3,0.007556675062972292,105.09333333333332,16.666666666666668,0.0,0.0,107.84571428571428,46.0,7.0,23.0,6.0,5098.0,11.0,,6351.0,64.0
75,3,2010,50,2499750.0,5369.46,15668,161,18.0,0.0,0.0,0,0.0,0.010275721215215727,0.3105590062111801,0.003191217768700536,107.3892,0.36,0.0,0.0,105.09333333333332,10.0,3.0,7.0,23.0,397.0,20.0,,7054.333333333333,72.33333333333333
75,4,2010,18,2499750.0,1888.02,11289,90,35.0,0.0,0.0,0,0.0,0.007972362476747276,0.2,0.0015944724953494552,104.89,1.9444444444444444,0.0,0.0,107.3892,161.0,50.0,3.0,7.0,15668.0,23.666666666666668,17.833333333333332,9118.0,87.0
76,1,2009,20,399750.0,331.21,13044,94,12.0,0.0,0.0,0,0.0,0.007206378411530205,0.2127659574468085,0.0015332720024532351,16.560499999999998,0.6,0.0,0.0,,,,,,,,,,
76,3,2009,12,399750.0,190.73,2623,35,21.0,0.0,0.0,0,0.0,0.013343499809378575,0.34285714285714286,0.004574914220358368,15.894166666666665,1.75,0.0,0.0,16.560499999999998,94.0,20.0,,,13044.0,,,,
76,3,2010,21,399750.0,361.98,3774,111,2.0,0.0,0.0,0,0.0,0.029411764705882353,0.1891891891891892,0.005564387917329093,17.237142857142857,0.09523809523809523,0.0,0.0,15.894166666666665,35.0,12.0,20.0,,2623.0,17.666666666666668,,6480.333333333333,80.0
76,1,2011,2,399750.0,38.5,430,6,43.0,0.0,0.0,0,0.0,0.013953488372093023,0.3333333333333333,0.004651162790697674,19.25,21.5,0.0,0.0,17.237142857142857,111.0,21.0,12.0,20.0,3774.0,11.666666666666666,,2275.6666666666665,50.666666666666664
76,2,2011,43,399750.0,701.46,25772,144,11.0,0.0,0.0,0,0.0,0.005587459258109577,0.2986111111111111,0.0016684774173521652,16.313023255813956,0.2558139534883721,0.0,0.0,19.25,6.0,2.0,21.0,12.0,430.0,22.0,,9992.0,87.0
78,1,2010,15,2149750.0,1062.959,3467,76,70.0,0.0,0.0,0,0.0,0.021920969137582926,0.19736842105263158,0.004326507066628208,70.86393333333334,4.666666666666667,0.0,0.0,,,,,,,,,,
79,2,2010,29,899750.0,913.41,3498,92,89.0,0.0,0.0,0,0.0,0.026300743281875358,0.31521739130434784,0.008290451686678102,31.496896551724138,3.0689655172413794,0.0,0.0,,,,,,,,,,
79,3,2010,89,899750.0,2737.6884999999997,39151,387,27.0,0.0,0.0,0,0.0,0.009884804985824117,0.22997416020671835,0.0022732497254220837,30.76054494382022,0.30337078651685395,0.0,0.0,31.496896551724138,92.0,29.0,,,3498.0,,,,
79,1,2011,27,899750.0,834.0625,3706,83,48.0,0.0,0.0,0,0.0,0.02239611440906638,0.3253012048192771,0.007285483000539665,30.891203703703702,1.7777777777777777,0.0,0.0,30.76054494382022,387.0,89.0,29.0,,39151.0,48.333333333333336,,15451.666666666666,187.33333333333334
79,1,2012,48,899750.0,1494.232,14703,183,48.0,0.0,0.0,0,0.0,0.01244643950214242,0.26229508196721313,0.0032646398694144052,31.129833333333334,1.0,0.0,0.0,30.891203703703702,83.0,27.0,89.0,29.0,3706.0,54.666666666666664,,19186.666666666668,217.66666666666666
80,3,2009,21,524750.0,397.732,4749,82,20.0,0.0,0.0,0,0.0,0.017266793009054537,0.25609756097560976,0.004421983575489577,18.93961904761905,0.9523809523809523,0.0,0.0,,,,,,,,,,
80,1,2010,20,524750.0,347.2675,2702,72,33.0,0.0,0.0,0,0.0,0.026646928201332347,0.2777777777777778,0.007401924500370096,17.363374999999998,1.65,0.0,0.0,18.93961904761905,82.0,21.0,,,4749.0,,,,
80,4,2010,33,524750.0,553.3415,7577,219,17.0,0.0,0.0,0,0.0,0.028903259865382076,0.1506849315068493,0.0043552857331397654,16.767924242424243,0.5151515151515151,0.0,0.0,17.363374999999998,72.0,20.0,21.0,,2702.0,24.666666666666668,,5009.333333333333,124.33333333333333
81,3,2009,2,899750.0,63.427,206,6,29.0,0.0,0.0,0,0.0,0.02912621359223301,0.3333333333333333,0.009708737864077669,31.7135,14.5,0.0,0.0,,,,,,,,,,
81,4,2009,29,899750.0,842.6135,5322,153,46.0,0.0,0.0,0,0.0,0.02874859075535513,0.1895424836601307,0.0054490792934986845,29.055637931034486,1.5862068965517242,0.0,0.0,31.7135,6.0,2.0,,,206.0,,,,
82,2,2009,13,1399750.0,602.4205,1778,46,44.0,0.0,0.0,0,0.0,0.025871766029246346,0.2826086956521739,0.007311586051743532,46.340038461538455,3.3846153846153846,0.0,0.0,,,,,,,,,,
82,3,2010,44,1399750.0,2094.978,27137,224,10.0,0.0,0.0,0,0.0,0.008254412794339831,0.19642857142857142,0.0016214025131738954,47.613136363636364,0.22727272727272727,0.0,0.0,46.340038461538455,46.0,13.0,,,1778.0,,,,
82,2,2011,10,1399750.0,484.2195,2836,34,26.0,0.0,0.0,0,0.0,0.011988716502115656,0.29411764705882354,0.003526093088857546,48.421949999999995,2.6,0.0,0.0,47.613136363636364,224.0,44.0,13.0,,27137.0,22.333333333333332,,10583.666666666666,101.33333333333333
82,4,2011,26,1399750.0,1196.7915,4725,100,45.0,0.0,0.0,0,0.0,0.021164021164021163,0.26,0.005502645502645503,46.03044230769231,1.7307692307692308,0.0,0.0,48.421949999999995,34.0,10.0,44.0,13.0,2836.0,26.666666666666668,,11566.0,119.33333333333333
83,3,2009,38,2149750.0,2727.735,10236,142,64.0,0.0,0.0,0,0.0,0.013872606486908948,0.2676056338028169,0.0037123876514263384,71.7825,1.6842105263157894,0.0,0.0,,,,,,,,,,
84,3,2009,39,524750.0,706.3925,6019,116,48.0,0.0,0.0,0,0.0,0.019272304369496594,0.33620689655172414,0.0064794816414686825,18.112628205128207,1.2307692307692308,0.0,0.0,,,,,,,,,,
84,1,2010,48,524750.0,843.03,30064,236,9.0,0.0,0.0,0,0.0,0.007849920170303353,0.2033898305084746,0.0015965939329430547,17.563125,0.1875,0.0,0.0,18.112628205128207,116.0,39.0,,,6019.0,,,,
84,4,2010,9,524750.0,173.417,2574,33,81.0,0.0,0.0,0,0.0,0.01282051282051282,0.2727272727272727,0.0034965034965034965,19.268555555555555,9.0,0.0,0.0,17.563125,236.0,48.0,39.0,,30064.0,32.0,,12885.666666666666,128.33333333333334
84,1,2011,81,524750.0,1431.8335,13255,302,82.0,0.0,0.0,0,0.0,0.022783855149000377,0.2682119205298013,0.006110901546586194,17.676956790123455,1.0123456790123457,0.0,0.0,19.268555555555555,33.0,9.0,48.0,39.0,2574.0,46.0,,15297.666666666666,190.33333333333334
84,3,2011,82,524750.0,1401.4715,37132,499,4.0,0.0,0.0,0,0.0,0.013438543574275557,0.16432865731462926,0.002208337821824841,17.091115853658536,0.04878048780487805,0.0,0.0,17.676956790123455,302.0,81.0,9.0,48.0,13255.0,57.333333333333336,,17653.666666666668,278.0
84,1,2012,4,524750.0,76.8655,1059,15,60.0,0.0,0.0,0,0.0,0.014164305949008499,0.26666666666666666,0.003777148253068933,19.216375,15.0,0.0,0.0,17.091115853658536,499.0,82.0,81.0,9.0,37132.0,55.666666666666664,43.833333333333336,17148.666666666668,272.0
84,2,2012,60,524750.0,1019.0905,24478,180,62.0,0.0,0.0,0,0.0,0.00735354195604216,0.3333333333333333,0.0024511806520140533,16.984841666666668,1.0333333333333334,0.0,0.0,19.216375,15.0,4.0,82.0,81.0,1059.0,48.666666666666664,47.333333333333336,20889.666666666668,231.33333333333334
85,3,2009,7,899750.0,211.7435,2471,28,36.0,0.0,0.0,0,0.0,0.0113314447592068,0.25,0.0028328611898017,30.24907142857143,5.142857142857143,0.0,0.0,,,,,,,,,,
85,4,2009,36,899750.0,1129.9305,6184,163,47.0,0.0,0.0,0,0.0,0.026358344113842174,0.22085889570552147,0.005821474773609315,31.386958333333332,1.3055555555555556,0.0,0.0,30.24907142857143,28.0,7.0,,,2471.0,,,,
85,1,2011,47,899750.0,1294.023,24309,169,23.0,0.0,0.0,0,0.0,0.006952157637089144,0.2781065088757396,0.0019334402896046732,27.532404255319147,0.48936170212765956,0.0,0.0,31.386958333333332,163.0,36.0,7.0,,6184.0,30.0,,10988.0,120.0
86,3,2009,35,1399750.0,1665.0395,5183,153,35.0,0.0,0.0,0,0.0,0.02951958325294231,0.22875816993464052,0.0067528458421763455,47.57255714285714,1.0,0.0,0.0,,,,,,,,,,
86,2,2010,35,1399750.0,1599.071,9809,105,16.0,0.0,0.0,0,0.0,0.010704455092262208,0.3333333333333333,0.003568151697420736,45.68774285714286,0.45714285714285713,0.0,0.0,47.57255714285714,153.0,35.0,,,5183.0,,,,
86,3,2011,16,1399750.0,760.2485,4255,104,24.0,0.0,0.0,0,0.0,0.02444183313748531,0.15384615384615385,0.0037602820211515863,47.51553125,1.5,0.0,0.0,45.68774285714286,105.0,35.0,35.0,,9809.0,28.666666666666668,,6415.666666666667,120.66666666666667
87,2,2009,38,524750.0,623.1265,8212,218,16.0,0.0,0.0,0,0.0,0.026546517291768143,0.1743119266055046,0.004627374573794447,16.398065789473684,0.42105263157894735,0.0,0.0,,,,,,,,,,
87,4,2009,16,524750.0,282.48900000000003,3576,46,7.0,0.0,0.0,0,0.0,0.012863534675615212,0.34782608695652173,0.0044742729306487695,17.655562500000002,0.4375,0.0,0.0,16.398065789473684,218.0,38.0,,,8212.0,,,,
87,1,2010,7,524750.0,117.062,2632,44,93.0,0.0,0.0,0,0.0,0.016717325227963525,0.1590909090909091,0.0026595744680851063,16.723142857142857,13.285714285714286,0.0,0.0,17.655562500000002,46.0,16.0,38.0,,3576.0,20.333333333333332,,4806.666666666667,102.66666666666667
87,2,2010,93,524750.0,1673.718,9076,272,44.0,0.0,0.0,0,0.0,0.02996914940502424,0.34191176470588236,0.010246804759806083,17.996967741935485,0.4731182795698925,0.0,0.0,16.723142857142857,44.0,7.0,16.0,38.0,2632.0,38.666666666666664,,5094.666666666667,120.66666666666667
87,1,2011,44,524750.0,797.98,17954,212,44.0,0.0,0.0,0,0.0,0.011807953659351677,0.20754716981132076,0.002450707363261669,18.13590909090909,1.0,0.0,0.0,17.996967741935485,272.0,93.0,7.0,16.0,9076.0,48.0,,9887.333333333334,176.0
88,1,2009,26,899750.0,846.0815,5140,88,6.0,0.0,0.0,0,0.0,0.017120622568093387,0.29545454545454547,0.005058365758754864,32.54159615384616,0.23076923076923078,0.0,0.0,,,,,,,,,,
88,4,2009,6,899750.0,187.6375,1104,30,31.0,0.0,0.0,0,0.0,0.02717391304347826,0.2,0.005434782608695652,31.272916666666664,5.166666666666667,0.0,0.0,32.54159615384616,88.0,26.0,,,5140.0,,,,
88,2,2010,31,899750.0,968.235,13131,201,34.0,0.0,0.0,0,0.0,0.015307288096870002,0.15422885572139303,0.0023608255273779607,31.233387096774194,1.096774193548387,0.0,0.0,31.272916666666664,30.0,6.0,26.0,,1104.0,21.0,,6458.333333333333,106.33333333333333
88,4,2010,34,899750.0,1094.9105,5045,124,41.0,0.0,0.0,0,0.0,0.024578790882061448,0.27419354838709675,0.006739345887016849,32.20325,1.2058823529411764,0.0,0.0,31.233387096774194,201.0,31.0,6.0,26.0,13131.0,23.666666666666668,,6426.666666666667,118.33333333333333
88,1,2011,41,899750.0,1271.0475,7701,173,10.0,0.0,0.0,0,0.0,0.022464614985066876,0.23699421965317918,0.005323983898195039,31.001158536585365,0.24390243902439024,0.0,0.0,32.20325,124.0,34.0,31.0,6.0,5045.0,35.333333333333336,,8625.666666666666,166.0
89,3,2009,1,1399750.0,52.0965,135,4,44.0,0.0,0.0,0,0.0,0.02962962962962963,0.25,0.007407407407407408,52.0965,44.0,0.0,0.0,,,,,,,,,,
89,1,2010,44,1399750.0,1919.6399999999999,9425,231,25.0,0.0,0.0,0,0.0,0.024509283819628646,0.19047619047619047,0.0046684350132626,43.628181818181815,0.5681818181818182,0.0,0.0,52.0965,4.0,1.0,,,135.0,,,,
90,4,2009,33,524750.0,553.5625,3886,107,2.0,0.0,0.0,0,0.0,0.027534740092640248,0.308411214953271,0.008492022645393721,16.77462121212121,0.06060606060606061,0.0,0.0,,,,,,,,,,
90,1,2010,2,524750.0,35.6405,339,10,50.0,0.0,0.0,0,0.0,0.029498525073746312,0.2,0.0058997050147492625,17.82025,25.0,0.0,0.0,16.77462121212121,107.0,33.0,,,3886.0,,,,
90,2,2010,50,524750.0,893.1375,9480,169,36.0,0.0,0.0,0,0.0,0.017827004219409283,0.2958579881656805,0.005274261603375527,17.862750000000002,0.72,0.0,0.0,17.82025,10.0,2.0,33.0,,339.0,28.333333333333332,,4568.333333333333,95.33333333333333
90,4,2010,36,524750.0,660.059,4983,124,58.0,0.0,0.0,0,0.0,0.02488460766606462,0.2903225806451613,0.007224563515954244,18.33497222222222,1.6111111111111112,0.0,0.0,17.862750000000002,169.0,50.0,2.0,33.0,9480.0,29.333333333333332,,4934.0,101.0
91,2,2009,46,899750.0,1477.572,13200,152,48.0,0.0,0.0,0,0.0,0.011515151515151515,0.3026315789473684,0.0034848484848484847,32.12113043478261,1.0434782608695652,0.0,0.0,,,,,,,,,,
91,4,2009,48,899750.0,1497.3175,12072,138,23.0,0.0,0.0,0,0.0,0.01143141153081511,0.34782608695652173,0.003976143141153081,31.194114583333334,0.4791666666666667,0.0,0.0,32.12113043478261,152.0,46.0,,,13200.0,,,,
91,3,2010,23,899750.0,717.468,3476,98,42.0,0.0,0.0,0,0.0,0.02819332566168009,0.23469387755102042,0.006616800920598389,31.194260869565216,1.826086956521739,0.0,0.0,31.194114583333334,138.0,48.0,46.0,,12072.0,39.0,,9582.666666666666,129.33333333333334
91,3,2011,42,899750.0,1321.7585,5794,162,11.0,0.0,0.0,0,0.0,0.027959958577839145,0.25925925925925924,0.007248878149810148,31.470440476190475,0.2619047619047619,0.0,0.0,31.194260869565216,98.0,23.0,48.0,46.0,3476.0,37.666666666666664,,7114.0,132.66666666666666
91,1,2012,11,899750.0,312.34950000000003,1177,33,45.0,0.0,0.0,0,0.0,0.028037383177570093,0.3333333333333333,0.009345794392523364,28.395409090909094,4.090909090909091,0.0,0.0,31.470440476190475,162.0,42.0,23.0,48.0,5794.0,25.333333333333332,,3482.3333333333335,97.66666666666667
92,2,2009,7,1399750.0,344.301,1231,31,47.0,0.0,0.0,0,0.0,0.025182778229082048,0.22580645161290322,0.005686433793663688,49.18585714285714,6.714285714285714,0.0,0.0,,,,,,,,,,
92,1,2010,47,1399750.0,2053.379,10256,293,40.0,0.0,0.0,0,0.0,0.02856864274570983,0.16040955631399317,0.004582683307332293,43.68891489361702,0.851063829787234,0.0,0.0,49.18585714285714,31.0,7.0,,,1231.0,,,,
92,2,2010,40,1399750.0,2035.393,14736,180,23.0,0.0,0.0,0,0.0,0.012214983713355049,0.2222222222222222,0.0027144408251900108,50.884825,0.575,0.0,0.0,43.68891489361702,293.0,47.0,7.0,,10256.0,31.333333333333332,,8741.0,168.0
92,3,2011,23,1399750.0,1028.16,5740,145,40.0,0.0,0.0,0,0.0,0.025261324041811847,0.15862068965517243,0.004006968641114983,44.70260869565218,1.7391304347826086,0.0,0.0,50.884825,180.0,40.0,47.0,7.0,14736.0,36.666666666666664,,10244.0,206.0
92,4,2011,40,1399750.0,1865.5885,12608,116,7.0,0.0,0.0,0,0.0,0.009200507614213198,0.3448275862068966,0.0031725888324873096,46.6397125,0.175,0.0,0.0,44.70260869565218,145.0,23.0,40.0,47.0,5740.0,34.333333333333336,,11028.0,147.0
93,2,2009,35,2149750.0,2625.0465000000004,9955,102,81.0,0.0,0.0,0,0.0,0.010246107483676544,0.3431372549019608,0.0035158211953792064,75.00132857142859,2.3142857142857145,0.0,0.0,,,,,,,,,,
93,3,2009,81,2149750.0,6004.595499999999,35225,376,11.0,0.0,0.0,0,0.0,0.010674237047551455,0.2154255319148936,0.0022995031937544357,74.1308086419753,0.13580246913580246,0.0,0.0,75.00132857142859,102.0,35.0,,,9955.0,,,,
93,1,2010,11,2149750.0,808.673,3898,58,67.0,0.0,0.0,0,0.0,0.014879425346331451,0.1896551724137931,0.0028219599794766545,73.51572727272728,6.090909090909091,0.0,0.0,74.1308086419753,376.0,81.0,35.0,,35225.0,42.333333333333336,,16359.333333333334,178.66666666666666
93,2,2010,67,2149750.0,4793.3965,14799,194,17.0,0.0,0.0,0,0.0,0.013108993850935873,0.34536082474226804,0.0045273329279005336,71.54323134328358,0.2537313432835821,0.0,0.0,73.51572727272728,58.0,11.0,81.0,35.0,3898.0,53.0,,17974.0,209.33333333333334
93,1,2011,17,2149750.0,1193.1195,4985,78,48.0,0.0,0.0,0,0.0,0.0156469408224674,0.21794871794871795,0.0034102306920762286,70.1835,2.823529411764706,0.0,0.0,71.54323134328358,194.0,67.0,11.0,81.0,14799.0,31.666666666666668,,7894.0,110.0
94,1,2009,2,899750.0,61.7185,319,9,56.0,0.0,0.0,0,0.0,0.02821316614420063,0.2222222222222222,0.006269592476489028,30.85925,28.0,0.0,0.0,,,,,,,,,,
94,2,2009,56,899750.0,1590.7579999999998,26244,357,43.0,0.0,0.0,0,0.0,0.013603109282121629,0.1568627450980392,0.002133821063862216,28.406392857142855,0.7678571428571429,0.0,0.0,30.85925,9.0,2.0,,,319.0,,,,
94,3,2009,43,899750.0,1279.505,8691,209,20.0,0.0,0.0,0,0.0,0.024047865608100332,0.20574162679425836,0.00494764699114026,29.755930232558143,0.46511627906976744,0.0,0.0,28.406392857142855,357.0,56.0,2.0,,26244.0,33.666666666666664,,11751.333333333334,191.66666666666666
94,2,2010,20,899750.0,586.619,5884,59,41.0,0.0,0.0,0,0.0,0.010027192386131882,0.3389830508474576,0.003399048266485384,29.33095,2.05,0.0,0.0,29.755930232558143,209.0,43.0,56.0,2.0,8691.0,39.666666666666664,,13606.333333333334,208.33333333333334
94,4,2010,41,899750.0,1289.62,31920,200,41.0,0.0,0.0,0,0.0,0.006265664160401002,0.205,0.0012844611528822056,31.454146341463414,1.0,0.0,0.0,29.33095,59.0,20.0,43.0,56.0,5884.0,34.666666666666664,,15498.333333333334,156.0
94,1,2011,41,899750.0,1204.0845,8799,170,37.0,0.0,0.0,0,0.0,0.019320377315604046,0.2411764705882353,0.004659620411410387,29.36791463414634,0.9024390243902439,0.0,0.0,31.454146341463414,200.0,41.0,20.0,43.0,31920.0,34.0,33.833333333333336,15534.333333333334,143.0
94,2,2011,37,899750.0,1129.055,11474,194,44.0,0.0,0.0,0,0.0,0.016907791528673524,0.19072164948453607,0.00322468188948928,30.515,1.1891891891891893,0.0,0.0,29.36791463414634,170.0,41.0,41.0,20.0,8799.0,39.666666666666664,39.666666666666664,17397.666666666668,188.0
